match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT05_3223210,G2 Esports,KOI,LEC,2023-04-16 18:54:14,G2 Esports,1281,G2 Esports,2
ESPORTSTMNT05_3223249,Team BDS,Team Vitality,LEC,2023-04-17 16:13:13,Team BDS,2192,Team BDS,0
ESPORTSTMNT05_3223324,G2 Esports,MAD Lions KOI,LEC,2023-04-21 18:50:07,MAD Lions KOI,1533,G2 Esports,1
ESPORTSTMNT05_3223343,Team Vitality,MAD Lions KOI,LEC,2023-04-22 16:08:09,MAD Lions KOI,1666,MAD Lions KOI,1
ESPORTSTMNT05_3223366,Team Vitality,MAD Lions KOI,LEC,2023-04-22 16:59:41,Team Vitality,1609,Team Vitality,0
ESPORTSTMNT05_3223371,Team BDS,MAD Lions KOI,LEC,2023-04-23 16:15:04,Team BDS,2011,Team BDS,1
ESPORTSTMNT05_3223379,MAD Lions KOI,Team BDS,LEC,2023-04-23 17:10:35,Team BDS,1858,Team BDS,0
ESPORTSTMNT05_3239367,MAD Lions KOI,Excel Esports,LEC,2023-08-19 14:09:12,MAD Lions KOI,1670,Excel Esports,0
ESPORTSTMNT05_3239389,Excel Esports,MAD Lions KOI,LEC,2023-08-19 16:05:49,MAD Lions KOI,1873,Excel Esports,1
ESPORTSTMNT05_3239416,Team BDS,G2 Esports,LEC,2023-08-20 15:01:25,Team BDS,1588,Team BDS,0
ESPORTSTMNT05_3239420,G2 Esports,Team BDS,LEC,2023-08-20 15:47:46,G2 Esports,1393,G2 Esports,0
ESPORTSTMNT05_3239514,SK Gaming,Team BDS,LEC,2023-08-26 18:00:34,Team BDS,2150,Team BDS,1
ESPORTSTMNT05_3239535,Excel Esports,Fnatic,LEC,2023-08-27 16:58:22,Excel Esports,1529,Excel Esports,1
ESPORTSTMNT05_3239537,Excel Esports,Fnatic,LEC,2023-08-27 19:29:23,Fnatic,1891,Excel Esports,1
ESPORTSTMNT05_3239587,Fnatic,Team BDS,LEC,2023-09-02 19:38:47,Fnatic,1932,Fnatic,0
ESPORTSTMNT05_3239589,G2 Esports,MAD Lions KOI,LEC,2023-09-03 16:09:20,G2 Esports,1246,G2 Esports,2
ESPORTSTMNT05_3239611,MAD Lions KOI,G2 Esports,LEC,2023-09-03 18:34:51,G2 Esports,1733,G2 Esports,1
ESPORTSTMNT05_3240542,SK Gaming,Team BDS,LEC,2023-08-26 17:12:12,Team BDS,1559,SK Gaming,1
ESPORTSTMNT05_3240562,Fnatic,Excel Esports,LEC,2023-08-27 17:48:01,Excel Esports,1637,Excel Esports,1
ESPORTSTMNT05_3240604,Fnatic,Team BDS,LEC,2023-09-02 17:01:23,Fnatic,1570,Fnatic,0
ESPORTSTMNT05_3240610,Team BDS,Fnatic,LEC,2023-09-02 18:42:14,Team BDS,2092,Team BDS,0
ESPORTSTMNT05_3240638,G2 Esports,MAD Lions KOI,LEC,2023-09-03 17:40:37,G2 Esports,1897,G2 Esports,0
ESPORTSTMNT05_3241417,Excel Esports,MAD Lions KOI,LEC,2023-08-19 15:02:14,MAD Lions KOI,2484,Excel Esports,0
ESPORTSTMNT05_3241433,G2 Esports,Team BDS,LEC,2023-08-20 14:05:10,G2 Esports,2022,G2 Esports,0
ESPORTSTMNT05_3241458,Team BDS,G2 Esports,LEC,2023-08-20 16:31:59,G2 Esports,2060,Team BDS,1
ESPORTSTMNT05_3241555,Team BDS,SK Gaming,LEC,2023-08-26 16:07:52,Team BDS,2521,SK Gaming,1
ESPORTSTMNT05_3241568,Excel Esports,Fnatic,LEC,2023-08-27 16:05:32,Fnatic,1778,Fnatic,1
ESPORTSTMNT05_3241582,Fnatic,Excel Esports,LEC,2023-08-27 18:38:17,Fnatic,1762,Fnatic,0
ESPORTSTMNT05_3241617,Team BDS,Fnatic,LEC,2023-09-02 16:08:15,Team BDS,1800,Team BDS,0
ESPORTSTMNT05_3241631,Team BDS,Fnatic,LEC,2023-09-02 17:49:16,Fnatic,1982,Team BDS,1
ESPORTSTMNT05_3241650,MAD Lions KOI,G2 Esports,LEC,2023-09-03 16:52:59,MAD Lions KOI,1638,MAD Lions KOI,0
ESPORTSTMNT05_3241712,MAD Lions KOI,Fnatic,LEC,2023-09-09 17:15:01,Fnatic,2175,Fnatic,1
ESPORTSTMNT06_2190198,Misfits Gaming,Team BDS,LEC,2022-02-11 16:49:36,Misfits Gaming,2126,Misfits Gaming,0
ESPORTSTMNT06_2190291,Team BDS,Excel Esports,LEC,2022-02-12 14:39:02,Excel Esports,2343,Excel Esports,1
ESPORTSTMNT06_2190345,Fnatic,Team Vitality,LEC,2022-02-12 19:34:27,Fnatic,1659,Fnatic,0
ESPORTSTMNT06_2190727,Fnatic,Astralis,LEC,2022-02-18 17:15:49,Astralis,2126,Fnatic,1
ESPORTSTMNT06_2190764,Rogue,MAD Lions KOI,LEC,2022-02-18 21:25:27,Rogue,1697,Rogue,0
ESPORTSTMNT06_2210164,Astralis,Rogue,LEC,2022-02-11 17:33:40,Astralis,2143,Rogue,0
ESPORTSTMNT06_2210170,Excel Esports,Team Vitality,LEC,2022-02-11 18:39:32,Excel Esports,2258,Excel Esports,0
ESPORTSTMNT06_2210177,Fnatic,SK Gaming,LEC,2022-02-11 19:40:52,Fnatic,1499,Fnatic,0
ESPORTSTMNT06_2210192,MAD Lions KOI,G2 Esports,LEC,2022-02-11 20:50:06,G2 Esports,1620,MAD Lions KOI,1
ESPORTSTMNT06_2210305,MAD Lions KOI,SK Gaming,LEC,2022-02-12 16:14:22,SK Gaming,2320,SK Gaming,1
ESPORTSTMNT06_2210313,Rogue,Misfits Gaming,LEC,2022-02-12 17:40:15,Misfits Gaming,2152,Misfits Gaming,1
ESPORTSTMNT06_2210314,Astralis,G2 Esports,LEC,2022-02-12 18:37:58,G2 Esports,1853,G2 Esports,1
ESPORTSTMNT06_2210740,Misfits Gaming,Excel Esports,LEC,2022-02-18 17:32:15,Misfits Gaming,2142,Misfits Gaming,0
ESPORTSTMNT06_2210746,Team BDS,Team Vitality,LEC,2022-02-18 18:54:56,Team Vitality,2402,Team BDS,1
ESPORTSTMNT06_2210751,SK Gaming,G2 Esports,LEC,2022-02-18 20:00:21,SK Gaming,2434,SK Gaming,0
ESPORTSTMNT06_2210807,Excel Esports,Astralis,LEC,2022-02-19 15:04:41,Excel Esports,2388,Astralis,0
ESPORTSTMNT06_2210821,SK Gaming,Team BDS,LEC,2022-02-19 16:12:22,SK Gaming,2384,Team BDS,0
ESPORTSTMNT06_2210835,MAD Lions KOI,Misfits Gaming,LEC,2022-02-19 17:41:37,Misfits Gaming,2144,MAD Lions KOI,1
ESPORTSTMNT06_2210839,Team Vitality,Rogue,LEC,2022-02-19 18:45:12,Rogue,1874,Rogue,1
ESPORTSTMNT06_2210847,Fnatic,G2 Esports,LEC,2022-02-19 19:40:42,Fnatic,1896,Fnatic,0
ESPORTSTMNT06_2260237,Rogue,Misfits Gaming,LEC,2022-03-25 16:26:09,Rogue,2279,Misfits Gaming,0
ESPORTSTMNT06_2260260,Misfits Gaming,Rogue,LEC,2022-03-25 17:52:42,Rogue,1870,Rogue,1
ESPORTSTMNT06_2260264,Misfits Gaming,Rogue,LEC,2022-03-25 18:48:20,Misfits Gaming,1410,Misfits Gaming,0
ESPORTSTMNT06_2260265,Rogue,Misfits Gaming,LEC,2022-03-25 19:35:40,Rogue,1361,Misfits Gaming,2
ESPORTSTMNT06_2260320,Excel Esports,Team Vitality,LEC,2022-03-27 14:21:54,Excel Esports,2234,Excel Esports,0
ESPORTSTMNT06_2260334,Team Vitality,Excel Esports,LEC,2022-03-27 15:47:20,Team Vitality,1866,Excel Esports,0
ESPORTSTMNT06_2260336,Excel Esports,Team Vitality,LEC,2022-03-27 16:49:47,Excel Esports,2276,Team Vitality,1
ESPORTSTMNT06_2260338,Team Vitality,Excel Esports,LEC,2022-03-27 17:43:42,Team Vitality,1686,Team Vitality,1
ESPORTSTMNT06_2260339,Excel Esports,Team Vitality,LEC,2022-03-27 18:29:37,Team Vitality,1927,Team Vitality,1
ESPORTSTMNT06_2260360,G2 Esports,Team Vitality,LEC,2022-04-01 15:16:14,G2 Esports,1944,G2 Esports,0
ESPORTSTMNT06_2260367,Team Vitality,G2 Esports,LEC,2022-04-01 16:46:27,G2 Esports,1716,G2 Esports,1
ESPORTSTMNT06_2260368,Team Vitality,G2 Esports,LEC,2022-04-01 17:37:33,G2 Esports,2776,Team Vitality,1
ESPORTSTMNT06_2260391,Rogue,Fnatic,LEC,2022-04-02 13:18:00,Fnatic,2635,Fnatic,1
ESPORTSTMNT06_2260400,Rogue,Fnatic,LEC,2022-04-02 16:14:32,Fnatic,1954,Fnatic,1
ESPORTSTMNT06_2260401,Fnatic,Rogue,LEC,2022-04-02 17:15:42,Rogue,1936,Rogue,1
ESPORTSTMNT06_2260403,Fnatic,Rogue,LEC,2022-04-02 18:04:38,Rogue,1393,Rogue,1
ESPORTSTMNT06_2260404,Fnatic,Rogue,LEC,2022-04-02 18:51:46,Rogue,1405,Rogue,1
ESPORTSTMNT06_2260413,Misfits Gaming,G2 Esports,LEC,2022-04-03 13:25:52,G2 Esports,2035,G2 Esports,2
ESPORTSTMNT06_2260423,Misfits Gaming,G2 Esports,LEC,2022-04-03 15:44:23,G2 Esports,1615,G2 Esports,1
ESPORTSTMNT06_2260424,G2 Esports,Misfits Gaming,LEC,2022-04-03 16:32:16,G2 Esports,1416,G2 Esports,0
ESPORTSTMNT06_2260679,Fnatic,G2 Esports,LEC,2022-04-09 14:48:22,G2 Esports,1734,G2 Esports,1
ESPORTSTMNT06_2260683,Fnatic,G2 Esports,LEC,2022-04-09 15:51:14,G2 Esports,1901,G2 Esports,1
ESPORTSTMNT06_2260684,Fnatic,G2 Esports,LEC,2022-04-09 16:41:51,G2 Esports,2436,G2 Esports,0
ESPORTSTMNT06_2260691,Rogue,G2 Esports,LEC,2022-04-10 12:57:44,G2 Esports,2040,G2 Esports,1
ESPORTSTMNT06_2260700,Rogue,G2 Esports,LEC,2022-04-10 15:57:32,G2 Esports,1962,Rogue,0
ESPORTSTMNT06_2260701,G2 Esports,Rogue,LEC,2022-04-10 16:54:05,G2 Esports,2324,Rogue,0
ESPORTSTMNT06_2290286,Fnatic,G2 Esports,LEC,2022-03-26 15:57:25,Fnatic,1569,Fnatic,0
ESPORTSTMNT06_2290287,G2 Esports,Fnatic,LEC,2022-03-26 16:45:36,G2 Esports,2077,G2 Esports,0
ESPORTSTMNT06_2290288,Fnatic,G2 Esports,LEC,2022-03-26 17:37:21,Fnatic,2105,Fnatic,0
ESPORTSTMNT06_2290290,G2 Esports,Fnatic,LEC,2022-03-26 18:32:13,Fnatic,1796,G2 Esports,2
ESPORTSTMNT06_2420119,Team Vitality,MAD Lions KOI,LEC,2022-06-17 15:31:44,MAD Lions KOI,2084,MAD Lions KOI,1
ESPORTSTMNT06_2420131,SK Gaming,Team BDS,LEC,2022-06-17 16:55:10,SK Gaming,2653,Team BDS,0
ESPORTSTMNT06_2460579,Misfits Gaming,SK Gaming,LEC,2022-06-25 14:16:17,Misfits Gaming,1821,Misfits Gaming,0
ESPORTSTMNT06_2460588,Excel Esports,MAD Lions KOI,LEC,2022-06-25 15:48:16,Excel Esports,1267,Excel Esports,2
ESPORTSTMNT06_2460614,Rogue,Astralis,LEC,2022-06-25 17:14:59,Rogue,2201,Astralis,0
ESPORTSTMNT06_2460615,Fnatic,Team BDS,LEC,2022-06-25 18:01:19,Fnatic,3244,Fnatic,0
ESPORTSTMNT06_2460638,Team Vitality,G2 Esports,LEC,2022-06-25 19:28:13,G2 Esports,1899,Team Vitality,1
ESPORTSTMNT06_2470076,Astralis,Team BDS,LEC,2022-06-18 14:27:57,Astralis,1867,Team BDS,0
ESPORTSTMNT06_2470101,SK Gaming,MAD Lions KOI,LEC,2022-06-18 15:41:58,MAD Lions KOI,1672,SK Gaming,1
ESPORTSTMNT06_2470122,Misfits Gaming,Team Vitality,LEC,2022-06-18 16:41:49,Team Vitality,1703,Team Vitality,1
ESPORTSTMNT06_2470149,Excel Esports,Fnatic,LEC,2022-06-18 17:40:55,Excel Esports,1750,Excel Esports,0
ESPORTSTMNT06_2470157,G2 Esports,Rogue,LEC,2022-06-18 18:40:05,G2 Esports,1594,Rogue,0
ESPORTSTMNT06_2470217,Misfits Gaming,Astralis,LEC,2022-06-19 14:52:28,Astralis,1942,Astralis,1
ESPORTSTMNT06_2470229,Team BDS,Team Vitality,LEC,2022-06-19 15:41:52,Team Vitality,1889,Team BDS,1
ESPORTSTMNT06_2470249,SK Gaming,Fnatic,LEC,2022-06-19 16:45:00,Fnatic,1599,Fnatic,1
ESPORTSTMNT06_2470255,G2 Esports,Excel Esports,LEC,2022-06-19 17:37:05,G2 Esports,2245,G2 Esports,0
ESPORTSTMNT06_2470261,MAD Lions KOI,Rogue,LEC,2022-06-19 18:43:56,Rogue,1808,Rogue,0
ESPORTSTMNT06_2470532,SK Gaming,Astralis,LEC,2022-06-24 14:52:14,Astralis,1769,SK Gaming,1
ESPORTSTMNT06_2470580,Excel Esports,Team Vitality,LEC,2022-06-24 18:40:11,Excel Esports,2130,Excel Esports,1
ESPORTSTMNT06_2470582,Misfits Gaming,Rogue,LEC,2022-06-24 19:44:40,Rogue,2183,Rogue,1
ESPORTSTMNT06_2470599,G2 Esports,Team BDS,LEC,2022-06-24 20:53:22,Team BDS,2110,Team BDS,1
ESPORTSTMNT06_2470606,Fnatic,MAD Lions KOI,LEC,2022-06-24 21:58:54,MAD Lions KOI,1839,MAD Lions KOI,1
ESPORTSTMNT06_2530217,Misfits Gaming,Excel Esports,LEC,2022-07-22 16:28:02,Excel Esports,2068,Excel Esports,1
ESPORTSTMNT06_2530232,MAD Lions KOI,Team Vitality,LEC,2022-07-22 17:14:56,MAD Lions KOI,1483,MAD Lions KOI,0
ESPORTSTMNT06_2530241,G2 Esports,Astralis,LEC,2022-07-22 18:22:30,G2 Esports,2018,G2 Esports,0
ESPORTSTMNT06_2530249,Fnatic,Rogue,LEC,2022-07-22 19:35:42,Rogue,2773,Fnatic,0
ESPORTSTMNT06_2530395,MAD Lions KOI,SK Gaming,LEC,2022-07-23 15:40:09,MAD Lions KOI,1899,MAD Lions KOI,0
ESPORTSTMNT06_2530440,Rogue,G2 Esports,LEC,2022-07-23 17:39:27,G2 Esports,2301,G2 Esports,1
ESPORTSTMNT06_2530452,Excel Esports,Fnatic,LEC,2022-07-23 18:52:36,Excel Esports,1600,Excel Esports,0
ESPORTSTMNT06_2531353,SK Gaming,Astralis,LEC,2022-07-29 15:56:58,SK Gaming,2161,Astralis,1
ESPORTSTMNT06_2531359,Rogue,Misfits Gaming,LEC,2022-07-29 16:39:01,Misfits Gaming,2816,Misfits Gaming,0
ESPORTSTMNT06_2531384,Team Vitality,Excel Esports,LEC,2022-07-29 18:07:14,Team Vitality,2134,Team Vitality,1
ESPORTSTMNT06_2531396,Team BDS,G2 Esports,LEC,2022-07-29 19:06:13,G2 Esports,1992,Team BDS,1
ESPORTSTMNT06_2531409,Fnatic,MAD Lions KOI,LEC,2022-07-29 20:06:56,MAD Lions KOI,1948,MAD Lions KOI,1
ESPORTSTMNT06_2540233,SK Gaming,Team BDS,LEC,2022-07-22 15:05:18,SK Gaming,1523,SK Gaming,0
ESPORTSTMNT06_2540366,Astralis,Team BDS,LEC,2022-07-23 13:57:12,Astralis,1953,Astralis,0
ESPORTSTMNT06_2540390,Team Vitality,Misfits Gaming,LEC,2022-07-23 16:19:28,Team Vitality,1734,Team Vitality,0
