match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT03_3116597,Immortals,Golden Guardians,LCS,2023-03-04 02:03:22,Golden Guardians,2040,Golden Guardians,1
ESPORTSTMNT03_3123916,FlyQuest,Immortals,LCS,2023-03-10 23:04:09,FlyQuest,1986,Immortals,0
ESPORTSTMNT03_3124379,FlyQuest,Team Liquid,LCS,2023-03-09 22:22:41,Team Liquid,1590,Team Liquid,1
ESPORTSTMNT03_3124934,Evil Geniuses,Counter Logic Gaming,LCS,2023-03-11 00:06:30,Evil Geniuses,2293,Evil Geniuses,0
ESPORTSTMNT03_3124972,Dignitas,100 Thieves,LCS,2023-03-11 01:15:34,100 Thieves,1701,100 Thieves,1
ESPORTSTMNT03_3124976,Golden Guardians,TSM,LCS,2023-03-11 02:07:28,Golden Guardians,1837,Golden Guardians,0
ESPORTSTMNT03_3125428,TSM,Immortals,LCS,2023-03-09 23:22:19,TSM,2661,TSM,1
ESPORTSTMNT03_3125864,Cloud9,Team Liquid,LCS,2023-03-10 22:07:50,Cloud9,1748,Team Liquid,0
ESPORTSTMNT03_3174792,Dignitas,Evil Geniuses,LCS,2023-07-05 23:02:43,Evil Geniuses,1984,Evil Geniuses,1
ESPORTSTMNT03_3174818,NRG Kia,Team Liquid,LCS,2023-07-06 00:48:57,NRG Kia,1860,Team Liquid,0
ESPORTSTMNT03_3175740,Immortals,TSM,LCS,2023-07-05 21:05:49,TSM,2403,Immortals,1
ESPORTSTMNT03_3175763,100 Thieves,FlyQuest,LCS,2023-07-05 22:08:28,100 Thieves,1788,FlyQuest,0
ESPORTSTMNT03_3176763,Golden Guardians,Cloud9,LCS,2023-07-05 23:57:57,Golden Guardians,1675,Golden Guardians,0
ESPORTSTMNT03_3177113,FlyQuest,Golden Guardians,LCS,2023-07-06 21:09:01,Golden Guardians,2119,Golden Guardians,1
ESPORTSTMNT03_3177481,Dignitas,FlyQuest,LCS,2023-07-07 21:07:36,Dignitas,1893,Dignitas,0
ESPORTSTMNT03_3178172,TSM,NRG Kia,LCS,2023-07-06 23:06:00,TSM,2101,TSM,0
ESPORTSTMNT03_3178195,Evil Geniuses,100 Thieves,LCS,2023-07-07 00:04:22,Evil Geniuses,1431,Evil Geniuses,0
ESPORTSTMNT03_3178517,NRG Kia,Evil Geniuses,LCS,2023-07-07 22:29:49,NRG Kia,1680,NRG Kia,0
ESPORTSTMNT03_3178542,Immortals,Cloud9,LCS,2023-07-07 23:21:57,Cloud9,1696,Cloud9,1
ESPORTSTMNT03_3178575,TSM,Golden Guardians,LCS,2023-07-08 01:09:51,TSM,1620,TSM,0
ESPORTSTMNT03_3179121,Cloud9,Dignitas,LCS,2023-07-06 22:11:19,Cloud9,1801,Cloud9,0
ESPORTSTMNT03_3179181,Team Liquid,Immortals,LCS,2023-07-07 00:50:49,Team Liquid,1493,Team Liquid,0
ESPORTSTMNT03_3179547,Team Liquid,100 Thieves,LCS,2023-07-08 00:14:00,Team Liquid,1662,Team Liquid,0
ESPORTSTMNT03_3183664,Golden Guardians,Evil Geniuses,LCS,2023-07-12 22:00:31,Golden Guardians,1151,Golden Guardians,2
ESPORTSTMNT03_3183997,NRG Kia,Dignitas,LCS,2023-07-13 21:08:16,NRG Kia,2629,Dignitas,0
ESPORTSTMNT03_3184662,Dignitas,TSM,LCS,2023-07-12 21:06:58,TSM,1753,TSM,1
ESPORTSTMNT03_3184735,Cloud9,Team Liquid,LCS,2023-07-12 23:37:31,Team Liquid,2313,Team Liquid,1
ESPORTSTMNT03_3184758,100 Thieves,Immortals,LCS,2023-07-13 00:40:23,Immortals,1596,Immortals,1
ESPORTSTMNT03_3185647,FlyQuest,NRG Kia,LCS,2023-07-12 22:45:24,NRG Kia,1646,NRG Kia,1
ESPORTSTMNT03_3186073,Cloud9,100 Thieves,LCS,2023-07-14 00:04:36,Cloud9,1628,100 Thieves,0
ESPORTSTMNT03_3186086,Immortals,Golden Guardians,LCS,2023-07-14 00:55:08,Golden Guardians,2095,Immortals,0
ESPORTSTMNT03_3186454,Cloud9,Evil Geniuses,LCS,2023-07-14 23:54:13,Cloud9,1546,Evil Geniuses,0
ESPORTSTMNT03_3187024,Evil Geniuses,FlyQuest,LCS,2023-07-13 22:16:01,FlyQuest,1462,FlyQuest,1
ESPORTSTMNT03_3187350,Team Liquid,FlyQuest,LCS,2023-07-14 21:06:47,Team Liquid,1801,Team Liquid,0
ESPORTSTMNT03_3187377,100 Thieves,TSM,LCS,2023-07-14 21:59:44,100 Thieves,1439,100 Thieves,0
ESPORTSTMNT03_3187394,Golden Guardians,NRG Kia,LCS,2023-07-14 22:51:22,NRG Kia,2154,Golden Guardians,1
ESPORTSTMNT03_3187432,Dignitas,Immortals,LCS,2023-07-15 00:41:42,Immortals,2126,Dignitas,1
ESPORTSTMNT03_3188009,Team Liquid,TSM,LCS,2023-07-13 23:03:23,TSM,2307,Team Liquid,0
ESPORTSTMNT03_3192370,Immortals,Evil Geniuses,LCS,2023-07-19 21:07:18,Evil Geniuses,1858,Evil Geniuses,1
ESPORTSTMNT03_3192430,Dignitas,100 Thieves,LCS,2023-07-20 00:43:43,Dignitas,2553,Dignitas,0
ESPORTSTMNT03_3192653,Cloud9,TSM,LCS,2023-07-20 22:07:10,Cloud9,1241,TSM,2
ESPORTSTMNT03_3192666,100 Thieves,NRG Kia,LCS,2023-07-20 22:53:00,100 Thieves,2108,NRG Kia,0
ESPORTSTMNT03_3192696,Golden Guardians,Dignitas,LCS,2023-07-21 00:48:02,Golden Guardians,2014,Golden Guardians,0
ESPORTSTMNT03_3192931,Cloud9,FlyQuest,LCS,2023-07-22 00:46:01,Cloud9,1534,FlyQuest,0
ESPORTSTMNT03_3193364,NRG Kia,Cloud9,LCS,2023-07-19 23:43:42,NRG Kia,2298,NRG Kia,0
ESPORTSTMNT03_3193826,Immortals,NRG Kia,LCS,2023-07-21 21:05:18,Immortals,1986,Immortals,0
ESPORTSTMNT03_3193869,Team Liquid,Dignitas,LCS,2023-07-21 23:51:42,Team Liquid,2004,Team Liquid,0
ESPORTSTMNT03_3194258,Golden Guardians,Team Liquid,LCS,2023-07-19 22:00:42,Golden Guardians,1710,Golden Guardians,0
ESPORTSTMNT03_3194274,FlyQuest,TSM,LCS,2023-07-19 22:52:50,FlyQuest,1499,FlyQuest,0
ESPORTSTMNT03_3194522,FlyQuest,Immortals,LCS,2023-07-20 21:06:43,FlyQuest,2324,Immortals,0
ESPORTSTMNT03_3194574,Team Liquid,Evil Geniuses,LCS,2023-07-20 23:52:44,Evil Geniuses,2071,Team Liquid,1
ESPORTSTMNT03_3194803,Evil Geniuses,TSM,LCS,2023-07-21 22:00:38,Evil Geniuses,1708,Evil Geniuses,0
ESPORTSTMNT03_3194810,100 Thieves,Golden Guardians,LCS,2023-07-21 22:52:23,Golden Guardians,2196,100 Thieves,1
ESPORTSTMNT03_3194836,Dignitas,100 Thieves,LCS,2023-07-22 01:31:55,Dignitas,1691,100 Thieves,1
ESPORTSTMNT03_3194842,Golden Guardians,Cloud9,LCS,2023-07-22 02:23:29,Cloud9,1533,Cloud9,1
ESPORTSTMNT04_2410494,TSM,Evil Geniuses,LCS,2022-07-02 20:14:47,Evil Geniuses,1555,Evil Geniuses,1
ESPORTSTMNT04_2410515,FlyQuest,Dignitas,LCS,2022-07-02 21:01:15,FlyQuest,1865,Dignitas,0
ESPORTSTMNT04_2410530,100 Thieves,Team Liquid,LCS,2022-07-02 21:57:22,100 Thieves,1951,Team Liquid,0
ESPORTSTMNT04_2410537,Golden Guardians,Immortals,LCS,2022-07-02 22:56:33,Golden Guardians,1913,Golden Guardians,0
ESPORTSTMNT04_2410546,Counter Logic Gaming,Cloud9,LCS,2022-07-02 23:56:58,Cloud9,1851,Counter Logic Gaming,2
ESPORTSTMNT04_2430701,Dignitas,TSM,LCS,2022-07-03 18:50:40,Dignitas,1766,Dignitas,0
ESPORTSTMNT04_2430730,Evil Geniuses,Golden Guardians,LCS,2022-07-03 20:04:57,Evil Geniuses,1731,Evil Geniuses,0
ESPORTSTMNT04_2430746,Cloud9,FlyQuest,LCS,2022-07-03 21:01:12,FlyQuest,1869,FlyQuest,1
ESPORTSTMNT04_2430761,Counter Logic Gaming,Team Liquid,LCS,2022-07-03 21:59:53,Team Liquid,1640,Team Liquid,1
ESPORTSTMNT04_2430766,Immortals,100 Thieves,LCS,2022-07-03 22:51:23,100 Thieves,1856,Immortals,1
ESPORTSTMNT04_2683333,NRG Kia,Immortals,LCS,2023-06-16 00:21:53,Immortals,2460,NRG Kia,0
ESPORTSTMNT04_2684346,100 Thieves,Team Liquid,LCS,2023-06-15 23:22:25,Team Liquid,1952,Team Liquid,1
ESPORTSTMNT04_2685321,Golden Guardians,Evil Geniuses,LCS,2023-06-16 01:27:22,Evil Geniuses,1883,Golden Guardians,1
ESPORTSTMNT05_2942670,100 Thieves,FlyQuest,LCS,2022-07-16 20:31:00,FlyQuest,1619,100 Thieves,1
ESPORTSTMNT05_2942698,Dignitas,Evil Geniuses,LCS,2022-07-16 21:27:00,Evil Geniuses,2223,Dignitas,1
ESPORTSTMNT05_2942983,TSM,FlyQuest,LCS,2022-07-17 18:45:20,TSM,1894,FlyQuest,0
ESPORTSTMNT05_2943023,Counter Logic Gaming,100 Thieves,LCS,2022-07-17 20:09:20,100 Thieves,1704,100 Thieves,1
ESPORTSTMNT05_2943033,Evil Geniuses,Team Liquid,LCS,2022-07-17 21:05:06,Evil Geniuses,2085,Team Liquid,0
ESPORTSTMNT05_2943051,Immortals,Cloud9,LCS,2022-07-17 22:08:24,Immortals,2510,Cloud9,1
ESPORTSTMNT05_2943077,Golden Guardians,Dignitas,LCS,2022-07-17 23:17:22,Golden Guardians,1901,Golden Guardians,0
ESPORTSTMNT05_2952804,TSM,Cloud9,LCS,2022-07-16 22:38:00,Cloud9,1864,Cloud9,1
ESPORTSTMNT05_2952826,Immortals,Counter Logic Gaming,LCS,2022-07-16 23:13:59,Counter Logic Gaming,1985,Immortals,0
ESPORTSTMNT05_2952840,Team Liquid,Golden Guardians,LCS,2022-07-17 00:12:56,Team Liquid,1873,Team Liquid,0
ESPORTSTMNT06_2530483,Evil Geniuses,Counter Logic Gaming,LCS,2022-07-23 20:43:00,Evil Geniuses,1522,Evil Geniuses,0
ESPORTSTMNT06_2530629,Counter Logic Gaming,Team Liquid,LCS,2022-07-24 18:48:33,Counter Logic Gaming,2011,Team Liquid,0
ESPORTSTMNT06_2530665,Golden Guardians,Cloud9,LCS,2022-07-24 20:14:21,Cloud9,1874,Golden Guardians,0
ESPORTSTMNT06_2530679,100 Thieves,Evil Geniuses,LCS,2022-07-24 21:20:37,100 Thieves,1953,Evil Geniuses,0
ESPORTSTMNT06_2530687,Immortals,TSM,LCS,2022-07-24 22:09:59,Immortals,1847,Immortals,0
ESPORTSTMNT06_2530698,Dignitas,FlyQuest,LCS,2022-07-24 23:08:16,FlyQuest,2129,FlyQuest,0
ESPORTSTMNT06_2540460,Immortals,Team Liquid,LCS,2022-07-23 21:10:04,Team Liquid,2087,Immortals,1
ESPORTSTMNT06_2540485,TSM,100 Thieves,LCS,2022-07-23 22:22:30,100 Thieves,1625,100 Thieves,1
ESPORTSTMNT06_2540501,Dignitas,Cloud9,LCS,2022-07-23 23:20:40,Cloud9,2116,Cloud9,1
ESPORTSTMNT06_2540513,FlyQuest,Golden Guardians,LCS,2022-07-24 00:21:43,FlyQuest,1775,FlyQuest,0
ESPORTSTMNT06_2775338,Cloud9,Evil Geniuses,LCS,2023-03-10 01:07:34,Cloud9,2107,Cloud9,0
ESPORTSTMNT06_2775340,100 Thieves,Golden Guardians,LCS,2023-03-10 02:21:35,100 Thieves,1455,100 Thieves,0
ESPORTSTMNT06_2775347,Counter Logic Gaming,Dignitas,LCS,2023-03-10 03:17:02,Dignitas,2726,Dignitas,1
